index,x,y
8969,-2956,1633
8970,1849,-7099
8971,2321,-2919
8972,772,2359
8973,3082,-521
8974,-6588,3889
8975,-5005,358
8976,-1167,2369
8977,-5328,-4437
8978,-628,-6057
8979,-5982,7269
8980,-5175,-7628
8981,-1600,2183
8982,4699,7617
8983,5433,-2925
8984,-1275,-9322
8985,2344,-2026
8986,9763,255
8987,6163,-5930
8988,-1440,-3708
8989,-8621,-2813
8990,-3992,3351
8991,-6864,-5511
8992,-9932,7691
8993,-1771,3001
8994,-8766,-660
8995,-1591,8456
8996,-8519,5115
8997,130,1105
8998,2726,-4425
8999,-3805,-1907
9000,-8261,2564
9001,5634,7105
9002,220,5449
9003,7638,-5734
9004,-7556,-9931
9005,-7652,-6431
9006,967,9094
9007,-1465,2607
9008,818,6963
9009,-4649,-1257
9010,-6064,6682
9011,872,-8258
9012,-4635,7977
9013,-5826,-698
9014,-5960,-2340
9015,4230,-9427
9016,7531,1210
9017,-2169,-2282
9018,-717,-4857
9019,7925,-3669
9020,-6363,-2820
9021,360,-4550
9022,-1810,-4039
9023,-1881,-6298
9024,-723,-7400
9025,-9285,-2689
9026,7020,4056
9027,-7610,5813
9028,-5556,-7024
9029,-9089,-295
9030,7931,2120
9031,2401,-5735
9032,-3638,-8418
9033,-1777,-1404
9034,-345,-4800
9035,9226,6332
9036,6100,-2124
9037,-6819,-5662
9038,-7930,470
9039,-4588,4087
9040,-2995,7733
9041,-4318,-1611
9042,-8735,1398
9043,6607,8482
9044,2462,6032
9045,-8746,-9622
9046,4275,859
9047,-9830,-6252
9048,-7646,-7107
9049,2940,4977
9050,-3952,-4300
9051,-6479,1115
9052,-8908,-7218
9053,1142,5023
9054,715,-9338
9055,661,1605
9056,-9425,9664
9057,-3519,5454
9058,-6321,-6247
9059,5563,-423
9060,-8968,-3305
9061,6250,-7435
9062,1306,5269
9063,560,-912
9064,-3874,918
9065,-4405,-5564
9066,613,58
9067,-6051,1762
9068,6613,-8765
9069,-2125,-8909
9070,-6427,-5082
9071,1454,3223
9072,-7604,6756
9073,-9961,-2384
9074,1934,-2325
9075,4040,6448
9076,-8108,-4852
9077,-5509,-4354
9078,-6268,-8061
9079,-4278,-8910
9080,-9769,1321
9081,6171,-8990
9082,364,-1277
9083,2111,2422
9084,-539,-427
9085,8531,-7066
9086,-4187,-3319
9087,-4552,-6379
9088,-6019,-114
9089,-7547,-2734
9090,-249,2254
9091,-9199,5495
9092,-2496,7678
9093,-6059,-2964
9094,5922,-5024
9095,1922,9431
9096,-9627,-8759
9097,-2601,-7344
9098,-4544,-6469
9099,-5922,-2079
9100,355,-4240
9101,-8284,-3492
9102,-6850,-5784
9103,-4815,-3709
9104,-5057,8293
9105,-6007,6567
9106,-4960,-9850
9107,-8024,-1947
9108,-4380,-1162
9109,6431,-9756
9110,4494,5615
9111,-8705,-7638
9112,818,-6839
9113,-8111,4520
9114,-6350,4536
9115,1134,-7875
9116,9535,-5519
9117,-9311,-3177
9118,-2624,5015
9119,-6122,-8411
9120,7724,3471
9121,-20,3822
9122,-4860,-1655
9123,-5330,-1121
9124,-7103,-8016
9125,-6960,7168
9126,-569,-7701
9127,-7406,-5897
9128,-9266,-3213
9129,4229,8351
9130,-9515,-3820
9131,-33,-1838
9132,-2037,-3087
9133,-3812,9697
9134,-4010,2397
9135,1519,80
9136,2182,-5560
9137,-4997,-5526
9138,-388,6752
9139,-2944,6318
9140,-270,2723
9141,1078,-8925
9142,-8662,2291
9143,-2187,-7374
9144,-5013,5599
9145,5223,-6969
9146,283,-6140
9147,-1551,-9755
9148,-7506,-8055
9149,-7377,-7136
9150,6282,-2171
9151,4257,-1296
9152,-741,-5630
9153,-6559,4467
9154,-2743,-1970
9155,4783,2756
9156,-1988,-1402
9157,6218,-7819
9158,2782,-9065
9159,3809,-9016
9160,-8219,-9969
9161,-1688,7915
9162,-4800,5978
9163,-7251,-2292
9164,-1607,4804
9165,5150,-3797
9166,1761,-2439
9167,-9560,3640
9168,754,-7514
9169,-4154,-6013
9170,7047,-7723
9171,-2411,1254
9172,-4397,4979
9173,-2071,9391
9174,4133,-8988
9175,-5110,-2705
9176,4550,6798
9177,360,-6122
9178,7171,-8329
9179,-7263,8638
9180,-420,-3271
9181,-4989,-3411
9182,2659,-3010
9183,-6193,-95
9184,1200,6129
9185,-1438,-5120
9186,6867,8706
9187,-9081,-4047
9188,-3867,-3835
9189,4198,-5331
9190,-755,4050
9191,-8734,-5229
9192,467,-3105
9193,-8729,8159
9194,-4714,-3665
9195,-8196,1314
9196,6877,-2032
9197,-1063,6934
9198,-9839,-991
9199,-631,-1137
9200,-6739,-2218
9201,-6237,9816
9202,-7602,2084
9203,5971,-8849
9204,-8107,7819
9205,-4459,5340
9206,-9629,-6099
9207,4135,2524
9208,-6734,-4871
9209,-5239,-1781
9210,-919,-7792
9211,-8654,-8409
9212,-5627,-9422
9213,-8775,-2164
9214,-1235,-441
9215,1878,-784
9216,8098,-4134
9217,-2103,2010
9218,5329,-5972
9219,9329,3803
9220,-9670,8614
9221,8850,384
9222,-8608,2368
9223,2503,-4562
9224,-5704,105
9225,6552,-1256
9226,-3395,-9390
9227,9660,-3113
9228,-9888,-2833
9229,5687,2274
9230,-3500,7489
9231,-8625,-7017
9232,7555,-4640
9233,1612,7433
9234,145,-9455
9235,-5335,3173
9236,-6844,228
9237,9524,8852
9238,-1356,3428
9239,-7857,5106
9240,-7914,-9899
9241,-2250,1378
9242,1108,-7225
9243,638,-4217
9244,-6820,-1064
9245,-5010,-341
9246,-5799,-3045
9247,2549,-685
9248,795,-4553
9249,-8101,5605
9250,-1346,-8927
9251,-2187,-3863
9252,-4620,-5205
9253,-9036,692
9254,-4997,9847
9255,1360,-5923
9256,3151,-4483
9257,-2572,8425
9258,9071,-6785
9259,2351,4990
9260,-9371,1863
9261,2046,-1565
9262,-7248,-4937
9263,3613,-5111
9264,-2681,94
9265,-9158,-4961
9266,-2975,-7121
9267,-6036,7261
9268,-4596,2754
9269,192,-2967
9270,-4907,-9930
9271,4077,-6080
9272,-6035,-106
9273,817,9175
9274,-7413,1610
9275,-2291,-7807
9276,-9616,-7705
9277,9103,3622
9278,5825,-8664
9279,2365,-9608
9280,2113,-7669
9281,-6329,-2340
9282,-4334,8564
9283,1016,2745
9284,-1766,-5080
9285,-2739,-9685
9286,5643,-5476
9287,-7098,-9209
9288,-5479,4530
9289,-5846,-3479
9290,-4586,-3287
9291,3868,3403
9292,-4979,-6024
9293,-4483,6738
9294,6893,-3432
9295,8237,1810
9296,-676,-4251
9297,4433,6595
9298,-4935,9428
9299,5999,-547
9300,-5040,611
9301,1285,-9022
9302,-2923,9200
9303,-5469,-847
9304,-7936,-2910
9305,-4612,-9498
9306,-1606,-3994
9307,-37,-9610
9308,-8709,-7800
9309,-2049,-9152
9310,9480,-3519
9311,9167,-8769
9312,-5598,-1146
9313,-2492,1192
9314,1905,-4502
9315,-9980,-4982
9316,-3690,1193
9317,4253,-5210
9318,3244,-7068
9319,-6823,2985
9320,2862,7683
9321,-5465,-527
9322,4445,-9006
9323,-7596,6738
9324,-6743,-8278
9325,-8431,-2723
9326,-8471,5629
9327,-520,-3012
9328,8815,534
9329,5591,-5899
9330,2695,-1306
9331,-8416,-7711
9332,5044,-9549
9333,2147,-8811
9334,2941,-4495
9335,-3158,-6166
9336,1275,4674
9337,-6228,-982
9338,-7058,3870
9339,2279,1232
9340,-9422,-7472
9341,-3676,-6445
9342,-7291,1561
9343,3868,9202
9344,6077,-5554
9345,-5037,-8628
9346,-906,-6250
9347,-7309,-8746
9348,1940,-7545
9349,-8633,-4187
9350,-9906,-9429
9351,-8435,872
9352,-1944,-1193
9353,9397,5570
9354,9034,-409
9355,1444,1258
9356,8262,-9922
9357,7752,-2450
9358,-438,-7088
9359,-9244,2660
9360,-8043,-4452
9361,-1491,-5180
9362,-3208,6654
9363,-6440,4166
9364,6681,-2294
9365,2167,4225
9366,-4936,-3535
9367,-1393,-6744
9368,-9143,-2420
9369,1102,-9170
9370,3841,5642
9371,-1229,2338
9372,-855,-797
9373,-3764,-9384
9374,-2591,9119
9375,-9891,3834
9376,2521,-162
9377,9092,-162
9378,-1099,1717
9379,-1010,3702
9380,8207,-4458
9381,85,2675
9382,-8797,7062
9383,-2655,-4820
9384,9565,5472
9385,3031,4587
9386,7017,-987
9387,3145,5313
9388,3261,-5085
9389,9115,5894
9390,-4619,4973
9391,-1883,8003
9392,2816,-7480
9393,1214,-2205
9394,-8887,-8353
9395,-30,1565
9396,5211,-5034
9397,-8304,-9519
9398,3284,-3172
9399,-6393,8427
9400,-9906,-8635
9401,-4848,483
9402,2399,-3992
9403,-1132,-7436
9404,-8138,-6568
9405,-2668,-744
9406,-5053,-2471
9407,7775,-21
9408,-6606,-294
9409,-2182,-8106
9410,685,-550
9411,4141,-9023
9412,6993,2936
9413,8466,-7914
9414,2722,-5320
9415,-4542,-1259
9416,-4840,6033
9417,-4582,-1061
9418,7086,-1884
9419,4066,-627
9420,-5230,-7945
9421,-1454,-9657
9422,7228,-6052
9423,-4983,417
9424,2932,-9658
9425,59,-6292
9426,8753,-3050
9427,3740,-2616
9428,-2733,-5777
9429,7057,3672
9430,-9927,-7692
9431,3647,173
9432,-8230,-4166
9433,-7313,-1317
9434,3611,-3703
9435,-8665,-5621
9436,4394,4863
9437,-8172,-8837
9438,-1671,5826
9439,9440,2180
9440,8272,8071
9441,-1692,-8375
9442,-4749,-111
9443,-4470,-2057
9444,-3967,2203
9445,4262,-7015
9446,7376,7818
9447,-1997,-6016
9448,-6461,9607
9449,-3582,-6746
9450,-8727,9917
9451,1845,-2064
9452,-84,8253
9453,7769,7170
9454,1737,-2562
9455,-9354,-5936
9456,-6175,-919
9457,2286,-3018
9458,-2917,-4549
9459,318,-7210
9460,9950,-395
9461,-764,275
9462,-5220,8904
9463,4916,-1957
9464,-109,-9487
9465,1176,-6291
9466,-854,-4562
9467,535,2102
9468,7411,1005
9469,-8561,-9400
9470,-3373,4708
9471,-1772,-734
9472,-8203,-8030
9473,-628,-1805
9474,-5225,1196
9475,-1497,-574
9476,-4700,-909
9477,-8116,-68
9478,-3464,-71
9479,-5056,2273
9480,6815,-5390
9481,1880,-2208
9482,-6271,2742
9483,2184,-1006
9484,1801,-1018
9485,8675,-4687
9486,7072,-6048
9487,-8024,2021
9488,9294,-7210
9489,-5203,-2439
9490,-5959,771
9491,-5984,1254
9492,-7307,-5205
9493,1878,-3737
9494,-257,-6020
9495,-3902,-1535
9496,5194,-5019
9497,9563,4985
9498,2011,-7358
9499,7109,-2912
9500,-7129,-9878
9501,-124,-7776
9502,-2898,-2245
9503,1979,-1929
9504,-5287,1632
9505,-8420,-7967
9506,-7129,-3552
9507,934,9148
9508,-5767,-9800
9509,-8618,33
9510,-7069,-4436
9511,-6137,-254
9512,7409,-9717
9513,-5940,568
9514,-2009,-1875
9515,583,-9343
9516,6295,-290
9517,-5739,-3622
9518,9932,-9421
9519,5939,-3115
9520,-7600,-6928
9521,-3390,-378
9522,-9149,-2650
9523,7942,-5856
9524,-4693,264
9525,-1692,-5763
9526,-1091,3510
9527,-4781,-4831
9528,-8219,-2365
9529,6064,-8371
9530,-2375,-1809
9531,-2998,-1612
9532,-6995,9472
9533,-618,-5184
9534,-580,-4846
9535,2042,-6844
9536,-4333,742
9537,-828,-2129
9538,-7808,-6880
9539,-3145,-5624
9540,-9799,-8437
9541,-5207,-8748
9542,-3546,-6573
9543,-9177,7012
9544,-4678,-1882
9545,-2097,-9469
9546,-8973,4005
9547,7498,4641
9548,613,-4869
9549,1870,1761
9550,-503,-1320
9551,-8636,-2324
9552,-7642,163
9553,4956,4600
9554,-5051,1226
9555,6893,-2843
9556,4391,8101
9557,-4778,-449
9558,6114,-6041
9559,5258,2701
9560,-6778,-2556
9561,7191,-6648
9562,8808,5473
9563,9371,-8057
9564,-7284,-6516
9565,3345,-5465
9566,1390,-7528
9567,-4098,-6938
9568,996,4079
9569,-6700,-4365
9570,1546,-1294
9571,-4921,7598
9572,-7744,-9976
9573,8269,2268
9574,1680,7751
9575,-258,-25
9576,-4523,-7211
9577,-2643,2567
9578,-5616,-3854
9579,9843,-1708
9580,570,-5628
9581,-6853,7874
9582,-6351,-934
9583,-9181,329
9584,357,-3905
9585,-7326,-6738
9586,-6271,-1597
9587,-2158,-5159
9588,-7477,-3208
9589,-2937,1051
9590,7986,4837
9591,-1046,-5836
9592,-9590,-399
9593,-3741,-7618
9594,6554,2231
9595,1403,2336
9596,-9892,-4598
9597,-4707,1901
9598,-9522,-8145
9599,-6312,-3840
9600,-1121,-2749
9601,-4182,-9859
9602,-9108,-7470
9603,1150,-5241
9604,-3069,4336
9605,6004,-5118
9606,-7332,272
9607,-6090,224
9608,8993,1341
9609,6824,4299
9610,2510,-2403
9611,781,-9399
9612,748,1712
9613,-3610,-8329
9614,784,-6590
9615,-9554,1220
9616,948,8736
9617,-3665,-3778
9618,-7522,1332
9619,8555,-7374
9620,4246,-5696
9621,-2389,-7700
9622,3922,-5260
9623,-6526,7054
9624,-7705,-1386
9625,-9483,-1757
9626,7681,-3661
9627,891,-7827
9628,-8087,6336
9629,-1661,-6048
9630,-8960,-5826
9631,-5393,7689
9632,-2730,5324
9633,-6235,-2795
9634,-8385,9129
9635,-7818,335
9636,-9970,-7638
9637,-1176,-4600
9638,4532,-4254
9639,-4985,208
9640,9929,-6381
9641,-4449,-2203
9642,-6888,9349
9643,9651,6625
9644,-5891,-5918
9645,2005,-5810
9646,7937,-6862
9647,52,8576
9648,-4012,-7830
9649,-4335,4461
9650,-5550,-2106
9651,5545,-4965
9652,-91,-5147
9653,6265,-5156
9654,-1089,-1198
9655,1742,-2032
9656,916,5150
9657,-1626,-2813
9658,-6136,2121
9659,-6862,1720
9660,8544,-7223
9661,-4259,-3921
9662,-2922,-3998
9663,-4164,-6719
9664,-5170,-1579
9665,-8137,-1369
9666,-5321,7054
9667,-8915,-9513
9668,-4462,-8909
9669,-1223,-6863
9670,-767,4260
9671,-4463,-5488
9672,-5914,-7192
9673,5914,1031
9674,-3730,1630
9675,3002,-5668
9676,2879,973
9677,6891,-9458
9678,-6827,-1300
9679,-6946,1728
9680,-3610,-902
9681,360,8211
9682,-8392,1375
9683,-2801,-7446
9684,5508,9095
9685,-8659,911
9686,-403,-6434
9687,-6663,5966
9688,3411,-552
9689,2443,-9398
9690,9702,-5449
9691,2496,-3302
9692,405,7937
9693,4773,-7697
9694,-5630,-2146
9695,814,-3105
9696,-8882,-687
9697,136,7397
9698,5082,-9409
9699,2529,-758
9700,-8247,8692
9701,-8024,-1012
9702,2080,-3226
9703,-5758,5623
9704,-4850,-9960
9705,-4093,3013
9706,-2777,1306
9707,5076,-5321
9708,-4715,1952
9709,-9465,-7526
9710,-8250,-7699
9711,-6151,1865
9712,-3499,-1588
9713,-6718,-4332
9714,-6301,-6568
9715,-6610,-4906
9716,97,-680
9717,-6180,-4280
9718,-5280,3941
9719,-2647,-5932
9720,-4743,-9907
9721,-6594,4396
9722,3132,-9117
9723,-4442,2661
9724,-9098,-5780
9725,1011,-4758
9726,3074,5115
9727,2731,7258
9728,6160,-1532
9729,-8455,-5085
9730,-2575,-6453
9731,9024,-6328
9732,-4316,-124
9733,-9352,-3946
9734,1008,-5386
9735,-5078,-3721
9736,473,8465
9737,4125,498
9738,494,640
9739,-2670,6901
9740,147,-3147
9741,3881,-2485
9742,-4814,7149
9743,-3837,-6523
9744,-3386,-5941
9745,-587,-528
9746,-9448,1858
9747,1274,-2034
9748,-2538,-8180
9749,-511,4618
9750,2855,-3671
9751,-9224,-7482
9752,3658,-3287
9753,9799,6157
9754,86,8750
9755,-4846,-5057
9756,-9776,-5983
9757,1761,-1875
9758,-1000,-8626
9759,7654,225
9760,-8331,-7927
9761,-4705,-4527
9762,5616,-9593
9763,-104,-6309
9764,7120,-8929
9765,1011,6393
9766,7383,3929
9767,-8768,-6623
9768,-9697,540
9769,3309,-876
9770,1448,2945
9771,-661,-8559
9772,953,2130
9773,-2000,-7089
9774,-8513,-817
9775,2578,-7893
9776,-6044,-7752
9777,-1183,-3438
9778,-1254,5615
9779,8895,-5365
9780,2305,-8410
9781,-8945,3863
9782,-1562,-9435
9783,5860,-3160
9784,-4319,4364
9785,-2235,-407
9786,510,7164
9787,-6305,-9710
9788,7604,-461
9789,-7340,9751
9790,-5943,-2465
9791,587,-1105
9792,-7008,-260
9793,-4404,-4364
9794,6563,-8975
9795,-8557,8437
9796,-4830,9373
9797,-3364,-7684
9798,6295,1447
9799,6852,-4958
9800,9234,61
9801,-889,3324
9802,1309,-530
9803,868,2114
9804,-5937,7093
9805,-8049,-4473
9806,-443,1038
9807,2637,-2449
9808,7625,-9444
9809,9479,417
9810,9027,5571
9811,-2085,4625
9812,8740,3029
9813,-604,8318
9814,-7167,340
9815,694,6510
9816,-7062,2638
9817,2768,3156
9818,-1925,-984
9819,-6381,-6840
9820,3204,-4134
9821,-8416,-4292
9822,-2043,4743
9823,7181,-5724
9824,-9776,258
9825,-7251,5126
9826,-5451,915
9827,-4444,-4316
9828,-4332,-5813
9829,-4657,-4573
9830,3937,-7162
9831,-4013,-174
9832,1251,-5585
9833,-7355,-9256
9834,-6955,435
9835,-2864,-676
9836,2391,-1179
9837,-7577,-3676
9838,-1338,7405
9839,-5620,1728
9840,-6700,6409
9841,-5959,-6722
9842,9280,8217
9843,660,-235
9844,2290,7939
9845,5751,-7363
9846,-7706,736
9847,-6156,1292
9848,3105,103
9849,7265,-6867
9850,9042,3807
9851,1373,-7917
9852,-3696,-4417
9853,-1742,-2132
9854,-6165,-8945
9855,-9299,5209
9856,-1511,5970
9857,-8343,496
9858,-8987,-1097
9859,-5901,65
9860,-6152,-3650
9861,6510,-7274
9862,2720,-4740
9863,5525,-1932
9864,-2056,1328
9865,-6672,-8284
9866,2508,-8603
9867,-4262,7281
9868,1540,5464
9869,-1222,2104
9870,1776,-5105
9871,2570,-5728
9872,-8599,-2055
9873,6180,7754
9874,7984,2582
9875,1023,-8968
9876,12,-7433
9877,-1851,-7310
9878,-9214,7997
9879,8275,-3827
9880,-8813,-3010
9881,-1956,4040
9882,-8775,-3050
9883,4018,3535
9884,-9094,-923
9885,1771,2704
9886,-582,-5348
9887,4714,-8299
9888,-8929,-465
9889,-6852,-6884
9890,-1208,-393
9891,-4250,-9164
9892,9686,-7301
9893,-7647,3331
9894,-1102,-2666
9895,870,-9573
9896,-8632,2281
9897,7381,5969
9898,-3945,1486
9899,7588,-5438
9900,2233,-5281
9901,-3275,-5491
9902,-3895,9199
9903,-8914,9506
9904,7299,-7167
9905,8601,-4283
9906,-9663,1510
9907,-682,-5032
9908,-2693,2982
9909,-4842,-228
9910,8064,-3966
9911,2372,-1691
9912,5687,6781
9913,9180,-260
9914,4037,-7196
9915,-5639,9106
9916,-9603,-4549
9917,-5164,-7849
9918,-997,-9750
9919,-7024,-497
9920,-7486,-9156
9921,-4437,798
9922,-3205,-4539
9923,-6917,-1232
9924,-8442,-6069
9925,-6322,2047
9926,8375,1966
9927,-5671,-4714
9928,-4348,6924
9929,388,-2102
9930,-6740,6956
9931,-2014,-8758
9932,-997,-3950
9933,9181,-4137
9934,-7458,-2248
9935,-9730,-5854
9936,-5188,-3316
9937,-7276,-5378
9938,-6959,-9670
9939,-867,-1796
9940,9357,-6550
9941,-796,4106
9942,-3950,-5897
9943,-9703,-3666
9944,2175,-6629
9945,-6268,-8890
9946,-8491,-6530
9947,1906,-2292
9948,616,5623
9949,8217,-9717
9950,-5216,-1826
9951,-9958,-9922
9952,-8506,-6603
9953,-7960,-1263
9954,-8967,-4321
9955,1357,4673
9956,4614,-8119
9957,1336,-5283
9958,-2427,-4760
9959,3349,6436
9960,-6771,-5907
9961,-8938,-437
9962,7959,-5761
9963,-9429,4382
9964,-2745,-1742
9965,-9797,-2240
9966,-1614,1302
9967,-8710,-2599
9968,5235,4127
9969,-3819,-1677
9970,7862,748
9971,-1944,5437
9972,2645,1606
9973,-8299,240
9974,-9444,-5102
9975,-2380,-933
9976,-3082,-5214
9977,-1058,-7990
9978,5989,6354
9979,8173,5703
9980,-6627,4912
9981,-8456,3035
9982,5743,4657
9983,-7645,-3363
9984,-6458,-9784
9985,-477,-7758
9986,-2379,3137
9987,-6859,8118
9988,3485,-9779
9989,9638,2647
9990,480,9282
9991,4229,-657
9992,-1790,4914
9993,-1052,2921
9994,-6749,1198
9995,-8490,1531
9996,-1849,3819
9997,-2619,3650
9998,-1129,-6570
9999,-2733,-703
10000,-1206,-2146
10001,1173,-9789
10002,-5986,-723
10003,8612,-5727
10004,354,1737
10005,4129,5616
10006,2304,5340
10007,530,5990
10008,-2713,-5346
10009,-7400,3993
10010,-1977,6259
10011,1354,-4685
10012,7445,1611
10013,-838,1386
10014,6404,-5600
10015,-3729,-1114
10016,-4419,-916
10017,983,1554
10018,-2104,3330
10019,-8387,-5161
10020,7339,637
10021,4770,-7373
10022,268,1130
10023,-771,1923
10024,1959,6573
10025,-1523,-3379
10026,4303,-5074
10027,858,-9227
10028,-2471,585
10029,-9368,9038
10030,-5804,-9579
10031,-2591,-7638
10032,-4046,-2705
10033,-4114,6346
10034,7380,2267
10035,-108,1610
10036,-3752,44
10037,755,-5405
10038,3370,-9828
10039,5393,7973
10040,-8818,-7819
10041,-4473,8560
10042,-6643,-942
10043,9726,-1672
10044,3386,-5323
10045,7782,1466
10046,-3655,-7515
10047,-7462,4462
10048,-7178,-6366
10049,-2988,-7801
10050,-4153,6914
10051,-7790,1543
10052,-2512,-9879
10053,-3,-4399
10054,-9133,-2127
10055,8859,5610
10056,-4232,-4722
10057,-555,68
10058,-5779,3597
10059,-6027,3644
10060,-1834,-8273
10061,-8657,-291
10062,1593,-981
10063,5840,2585
10064,4704,861
10065,-24,-4056
10066,1658,-5477
10067,8062,-8615
10068,-9532,4322
10069,3909,-4697
10070,4420,5983
10071,-7831,-5753
10072,-8364,-9358
10073,-4645,562
10074,-7488,-9571
10075,-9457,239
10076,7557,8249
10077,-3973,-3062
10078,-8983,-1884
10079,-5638,-9093
10080,-3924,-3435
10081,-1122,3899
10082,3255,-4468
10083,-1598,-7256
10084,-8048,3917
10085,3410,8003
10086,-9111,6280
10087,-3859,7827
10088,-4857,6246
10089,-1193,-9534
10090,-6569,-697
10091,77,-2068
10092,-3626,7643
10093,-7302,7185
10094,-4261,2470
10095,-7316,-5940
10096,-2578,3064
10097,-1633,-2820
10098,-9971,4189
10099,-874,-8654
10100,-3434,487
10101,4490,-208
10102,-5943,5699
10103,-6844,5780
10104,3060,-7035
10105,-548,6433
10106,-81,-7451
10107,-84,-6887
10108,-3676,-352
10109,-9099,4991
10110,-7797,-6396
10111,3793,-1193
10112,-8353,323
10113,-7024,563
10114,-6643,-740
10115,-5680,-3910
10116,-9833,-6344
10117,-9210,-7207
10118,-891,-9776
10119,7566,2606
10120,-3746,4527
10121,-7762,-9339
10122,-5200,-6660
10123,1736,-4370
10124,-8323,-6595
10125,-985,1455
10126,-5666,-7716
10127,-3198,4688
10128,-2636,-2825
10129,2728,-6614
10130,2233,-6838
10131,-8999,-8469
10132,-2982,1112
10133,-2185,-1452
10134,-1810,41
10135,1838,-745
10136,6037,1159
10137,-2642,9952
10138,-530,-7843
10139,-4510,-2345
10140,-9631,-7131
10141,-9969,2262
10142,-9414,-9532
10143,4796,6591
10144,-5714,-9164
10145,-8637,-6972
10146,-7770,9396
10147,1776,5594
10148,-8880,1396
10149,-9125,6914
10150,-6409,3820
10151,-2442,-9328
10152,2262,8203
10153,-5039,-527
10154,4959,-2056
10155,41,-8842
10156,2297,-2253
10157,659,-8145
10158,1687,9711
10159,4347,-5948
10160,-2844,-2977
10161,-9916,-8886
10162,2150,-77
10163,-9225,-9289
10164,-6691,36
10165,-489,-9323
10166,-6285,-5633
10167,6595,-4070
10168,-9777,-9232
10169,3044,-6404
10170,-8506,7765
10171,5821,-5931
10172,4276,270
10173,-2401,-1901
10174,-5130,2570
10175,-9203,194
10176,-5613,3387
10177,1046,2603
10178,-4169,-391
10179,-5489,-9244
10180,5555,9615
10181,-9713,5341
10182,2234,7399
10183,-6697,-6974
10184,-4408,900
10185,-2101,-3223
10186,-3403,-2726
10187,262,-4355
10188,-1267,-3932
10189,1417,-8320
10190,8473,2420
10191,-9132,-5551
10192,-4325,7616
10193,952,-1895
10194,-4981,-5736
10195,6969,-6830
10196,5608,-2469
10197,2308,-4765
10198,-7767,-640
10199,9176,1730
10200,-7671,-2743
10201,489,2202
10202,-2390,-1667
10203,2095,4342
10204,-8812,2351
10205,2263,2698
10206,-794,-4112
10207,-9201,-8311
10208,-9019,-1664
10209,-5884,6026
10210,-1218,-9809
10211,5477,-1638
10212,-6087,7143
10213,-3548,-4997
10214,2496,-3938
10215,-2288,3166
10216,4980,1151
10217,929,-2580
10218,-8862,-2312
10219,488,-3679
10220,-7844,8606
10221,-5228,5946
10222,-1625,-6295
10223,1775,-7279
10224,1744,700
10225,-1849,-5622
10226,-3848,-2833
10227,6747,-9337
10228,-6226,-5586
10229,8982,-8383
10230,1822,7099
10231,6278,-9758
10232,606,-4949
10233,7110,-545
10234,-8255,8450
10235,4950,2843
10236,7401,-8086
10237,7528,-750
10238,-34,-6479
10239,4557,-5286
10240,4086,1210
10241,-1470,-3538
10242,-7923,-8441
10243,-1475,-7511
10244,1620,-3644
10245,-7439,-5440
10246,-597,-6365
10247,-7717,1683
10248,-9360,-8622
10249,8843,-3172
10250,-6719,-8999
10251,-5422,-9520
10252,-7523,-7672
10253,-7759,302
10254,-2021,1227
10255,-9900,8865
10256,1111,3450
10257,98,-8682
10258,-2020,7548
10259,-4775,5513
10260,-8059,-4968
10261,7206,8497
10262,-8839,1704
10263,-3289,8731
10264,-8361,-1716
10265,-3738,7166
10266,-6274,-8877
10267,-7720,1460
10268,1370,2711
10269,-673,-9261
10270,701,4082
10271,-7067,-8226
10272,5851,2531
10273,2155,-8771
10274,-7242,-5997
10275,-6643,2425
10276,8718,-1599
10277,-8209,7197
10278,-9058,-6739
10279,4309,-1063
10280,6901,-4178
10281,-2877,-2868
10282,2047,4878
10283,375,-8755
10284,2097,-570
10285,-9408,687
10286,-8877,6361
10287,-3779,-7647
10288,8434,5693
10289,6480,-6940
10290,-6949,-726
10291,3812,-453
10292,4678,-4790
10293,-792,1938
10294,5304,-1657
10295,-1487,-1469
10296,2666,1702
10297,3341,2543
10298,280,-1986
10299,1284,5158
10300,1702,229
10301,-4210,157
10302,-471,3848
10303,-8370,-9952
10304,664,1218
10305,-9823,-1678
10306,-1716,-4501
10307,-4004,-6116
10308,-9357,-2417
10309,-1834,-1333
10310,-2208,-2033
10311,-3709,-4582
10312,-4237,-4664
10313,8500,-5737
10314,-565,-570
10315,520,-4641
10316,-4225,5887
10317,-477,-5330
10318,-5080,-5087
10319,2830,-159
10320,-3574,-2960
10321,4837,4566
10322,4318,-4489
10323,-7197,-3325
10324,1063,653
10325,-465,561
10326,696,3308
10327,-8889,1313
10328,-1488,5481
10329,1334,-3336
10330,-9039,-4356
10331,5515,-2922
10332,1615,-9537
10333,-883,-4620
10334,-9636,-3525
10335,6129,2659
10336,9713,885
10337,1185,-6208
10338,7723,7152
10339,-4852,-163
10340,-3099,-1420
10341,-4004,-8889
10342,-3980,-3668
10343,-503,971
10344,8464,-5096
10345,-1302,-7921
10346,-614,-4676
10347,-227,-4315
10348,214,6774
10349,-1938,7683
10350,-3271,-6197
10351,3106,-2107
10352,-8683,330
10353,-2677,3732
10354,-6464,4893
10355,-483,9774
10356,-9056,-9599
10357,2504,-8471
10358,-2805,2468
10359,6452,-4512
10360,-8088,-6816
10361,-5645,4377
